n_losses,year,player_name,nemesis
3,1999,Thierry Guardiola,Olivier Mutis
3,1999,Jan Hernych,Oliver Marach
3,1999,Daniel Vacek,Nicolas Kiefer
3,1999,Feliciano Lopez,Ignacio Truyol Turrion
3,1999,Mark Knowles,Jimy Szymanski
3,1999,Jurek Stasiak,Joseph Sirianni
3,1999,Fernando Vicente,Albert Costa
3,1999,Sergi Duran,Juan Carlos Ferrero
3,1999,Sebastien Grosjean,Fabrice Santoro
3,1999,Dominik Hrbaty,Marat Safin
3,1999,Francisco Fogues,Ignacio Truyol Turrion
3,1999,Thomas Messmer,Tom Chicoine
3,1999,Stefano Tarallo,Gianluca Luddi
3,1999,Nir Welgreen,Noam Behr
3,1999,Zack Fleishman,Tom Chicoine
3,1999,Pedro Braga,Paulo Taicher
3,1999,Uros Vico,Federico Browne
3,1999,Harsh Mankad,Srinath Prahlad
3,1999,Massimo Dellacqua,Filippo Volandri
3,1999,Francesco Aldi,Filippo Volandri
3,1999,Robert Kendrick,Jeff Williams
3,1999,Massimo Dellacqua,Federico Luzzi
3,1999,Gorka Fraile,Albert Montanes
3,1999,Ruben Ramirez Hidalgo,Roberto Menendez
3,1999,Matthew Breen,Brandon Hawk
3,1999,Ricardo Mello,Adrian Garcia
3,1999,Julien Varlet,Herbert Wiltschnig
3,1999,Ricardo Mello,Marcos Daniel
5,2000,David Sanchez,German Puentes
4,2000,Albert Montanes,Tommy Robredo
4,2000,Marwan Zewar,Amro Ghoneim
4,2000,Miguel Miranda,Patricio Arquez
4,2000,Eduardo Nicolas,David Sanchez
4,2000,Marc Fornell Mestres,Gorka Fraile
4,2000,Amro Ghoneim,Karim Maamoun
4,2000,Ivan Navarro,Gorka Fraile
4,2000,Sergio Roitman,Guillermo Coria
4,2000,Stephane Bohli,Michael Lammer
4,2000,Yevgeny Kafelnikov,Dominik Hrbaty
4,2000,Potito Starace,Filippo Messori
4,2000,Thomas Enqvist,Lleyton Hewitt
4,2000,Potito Starace,Alessio Di Mauro
4,2000,Oscar Serrano,German Puentes
4,2000,Mohamed Mamoun,Karim Maamoun
4,2000,Juan Pablo Guzman,Juan Pablo Brzezicki
4,2000,Francesco Aldi,Matteo Colla
4,2000,Johan Du Randt,Rik De Voest
3,2000,Marat Safin,Andreas Vinciguerra
3,2000,Stefano Mocci,Potito Starace
3,2000,George Bastl,Marat Safin
3,2000,Marc Canovas,Miles Maclagan
3,2000,Jamie Delgado,Mose Navarra
3,2000,Angel Jose Martin,Uros Vico
3,2000,Sebastien Grosjean,Marat Safin
3,2000,Mario Munoz Bejarano,Marc Fornell Mestres
3,2000,Arnaud Clement,Thomas Enqvist
3,2000,Brandon Hawk,Cecil Mamiit
3,2000,Glenn Weiner,Alejandro Hernandez
3,2000,Andrea Capodimonte,Elia Grossi
3,2000,Franz Stauder,Filippo Messori
3,2000,Aleksander Slovic,Relja Fiser Dulic
3,2000,Marat Safin,Fabrice Santoro
3,2000,Iain Bates,Matthew Breen
3,2000,Joseph Sirianni,Jay Gooding
3,2000,Sebastian Swierk,Matthew Breen
3,2000,Kirill Ivanov Smolensky,Sergei Pozdnev
3,2000,Lionel Noviski,Patricio Rudi
3,2000,Fernando Vicente,Yevgeny Kafelnikov
3,2000,Ivan Cinkus,Rogier Wassen
3,2000,Oliver Freelove,Emanuel Couto
3,2000,Matias Oneille,Juan Pablo Brzezicki
3,2000,Adrian Garcia,Alexandre Simoni
3,2000,Sebastian Uriarte,Patricio Arquez
3,2000,Tommy Robredo,German Puentes
3,2000,Diego Alvarez,Alessio Di Mauro
3,2000,Juan Carlos Ferrero,Richard Krajicek
3,2000,Sasha Rampazzo,Ivan Beros
3,2000,Juan Carlos Ferrero,Marat Safin
3,2000,Marc Marco Ripoll,Gorka Fraile
3,2000,Harel Levy,Michael Chang
3,2000,Barry Fulcher,Harsh Mankad
3,2000,Diego Hipperdinger,Marc Lopez
3,2000,Tomas Janci,Juraj Hasko
3,2000,Bjorn Phau,Xavier Malisse
3,2000,Sebastian Jaeger,Nikolay Davydenko
3,2000,Arnaud Di Pasquale,Gaston Gaudio
3,2000,Alberto Lopez Nunez,Emin Agaev
3,2000,Gustavo Kuerten,Patrick Rafter
3,2000,Eduardo Bohrer,Antonio Pastorino
3,2000,Jonas Bjorkman,Marat Safin
3,2000,Cory Guy,Yong Il Yoon
3,2000,Max Mirnyi,Jonas Bjorkman
3,2000,Mustafa Ghouse,Danai Udomchoke
3,2000,Andrea Gaudenzi,Albert Portas
3,2000,Alberto Banus Sado,Marc Lopez
3,2000,Wayne Ferreira,Gustavo Kuerten
3,2000,Giancarlo Petrazzuolo,Elia Grossi
3,2000,Jan Siemerink,Todd Woodbridge
3,2000,Raven Klaasen,Zbynek Mlynarik
3,2000,Younes El Aynaoui,Magnus Norman
3,2000,Leonardo Olguin,Francisco Cabello
3,2000,Fabrice Santoro,Alex Corretja
3,2000,Thierry Ascione,Wesley Moodie
3,2000,Fabrice Santoro,Tim Henman
3,2000,Didac Perez,Marc Fornell Mestres
3,2000,Goran Ivanisevic,Albert Costa
3,2000,David Ferrer,Gabriel Trujillo Soler
3,2000,Martin Stringari,Matias Oneille
3,2000,Robin Vik,Lior Mor
3,2000,Michael Chang,Magnus Norman
3,2000,Rafael Serpa Guinazu,Juan Pablo Guzman
3,2000,Daniel Vacek,Yevgeny Kafelnikov
3,2000,Gorka Fraile,Marc Lopez
3,2000,Mariano Zabaleta,Max Mirnyi
3,2000,Mark Hilton,Oren Motevassel
3,2000,Jonas Bjorkman,Magnus Norman
3,2000,Carlos Cuadrado,Mario Munoz Bejarano
3,2000,Albert Costa,Lleyton Hewitt
3,2000,Javier Garcia Sintes,Eduardo Nicolas
3,2000,Carlos Moya,Juan Carlos Ferrero
3,2000,Gorka Fraile,Didac Perez
3,2000,Hyung Taik Lee,Yong Il Yoon
3,2000,Alessio Di Mauro,Potito Starace
3,2000,Jacobo Diaz,Arnaud Di Pasquale
3,2000,Julien Varlet,Nicolas Coutelot
3,2000,Stefan Koubek,Albert Costa
3,2000,Tomas Cakl,Filippo Messori
3,2000,Sjeng Schalken,Magnus Norman
3,2000,Guillermo Garcia Lopez,Didac Perez
3,2000,Jerome Golmard,Gustavo Kuerten
3,2000,Francesco Piccari,Potito Starace
3,2000,Hicham Arazi,Tim Henman
3,2000,Gabriel Trujillo Soler,Juan Giner
3,2000,Bohdan Ulihrach,Nicolas Lapentti
3,2000,Gabriel Trujillo Soler,Ivan Navarro
3,2000,Jiri Novak,Gianluca Pozzi
3,2000,Paolo Lorenzi,Filippo Messori
3,2000,Magnus Norman,Gustavo Kuerten
3,2000,Vishal Uppal,Rishi Sridhar
3,2000,Harsh Mankad,Danai Udomchoke
3,2000,Felipe Parada,Patricio Arquez
3,2000,Juan Pablo Brzezicki,Pablo Bianchi
3,2000,Juan Pablo Brzezicki,Patricio Arquez
3,2000,Carlos Berlocq,Patricio Arquez
3,2000,Diego Hartfield,Juan Pablo Brzezicki
5,2001,Carlos Rexach Itoiz,Gabriel Trujillo Soler
4,2001,Bohdan Ulihrach,Lleyton Hewitt
4,2001,Peter Luczak,Todd Larkham
4,2001,Sebastien Grosjean,Lleyton Hewitt
4,2001,David Ferrer,Didac Perez
4,2001,David Prinosil,Marat Safin
4,2001,Gabriel Frias,Oscar Hernandez
3,2001,Mike Scheidweiler,Hermes Gamonal
3,2001,Ferran Ventura Martell,Mario Munoz Bejarano
3,2001,Martin Verkerk,Oliver Gross
3,2001,Antonio Baldellou Esteva,Miguel Angel Lopez Jaen
3,2001,Andreas Vinciguerra,Yevgeny Kafelnikov
3,2001,Antonio Baldellou Esteva,Adrian Cruciat
3,2001,Julien Boutter,Juan Carlos Ferrero
3,2001,Markus Polessnig,Karim Maamoun
3,2001,Arnaud Clement,Xavier Malisse
3,2001,Julien Couly,Nicolas Mahut
3,2001,Marat Safin,Dominik Hrbaty
3,2001,Marc Marco Ripoll,Didac Perez
3,2001,Mark Nielsen,Daniel Willman
3,2001,Marc Marco Ripoll,Alberto Banus Sado
3,2001,Andrei Stoliarov,Alex Calatrava
3,2001,Alexander Sikanov,Mikhail Elgin
3,2001,Lleyton Hewitt,Tommy Haas
3,2001,Matthew Yeates,Peter Clarke
3,2001,Hermes Gamonal,Ramon Delgado
3,2001,Toshiharu Kato,Alexander Peya
3,2001,Justin Bower,Vincent Spadea
3,2001,Ignacio Gonzalez King,Diego Junqueira
3,2001,Andy Roddick,Lleyton Hewitt
3,2001,Anton Klaric,Peter Luczak
3,2001,Tommy Robredo,Guillermo Canas
3,2001,Guillermo Carry,Juan Pablo Brzezicki
3,2001,Daniel Melo,Edgardo Massa
3,2001,James Nelson,Mark Hilton
3,2001,Ivan Vajda,Oliver Marach
3,2001,Olivier Le Jeune,Scott Draper
3,2001,Guillermo Canas,Gustavo Kuerten
3,2001,Xavier Pujo,Marc Gicquel
3,2001,Paul Baccanello,Todd Larkham
3,2001,Matteo Galli,Roberto Alvarez
3,2001,Michihisa Onoda,Doug Bohaboy
3,2001,Dominique Coene,Jean Claude Scherrer
3,2001,Joji Miyao,Ashley Ford
3,2001,Dmitriy Koch,Or Dekel
3,2001,Stefano Tarallo,Attila Savolt
3,2001,Sunday Maku,Willem Petrus Meyer
3,2001,Juan Giner,Carlos Cuadrado
3,2001,Marco Pedrini,Davide Scala
3,2001,Jeff Morrison,Jack Brasington
3,2001,Javier Perez Vazquez,Didac Perez
3,2001,Jeff Morrison,Mardy Fish
3,2001,Ruben Ramirez Hidalgo,Relja Fiser Dulic
3,2001,Hector Moretti,Julio Peralta
3,2001,Matteo Colla,Melvyn Op Der Heijde
3,2001,Alexey Kedryuk,Dmitri Tomashevich
3,2001,Javier Perez Vazquez,Francisco Fogues
3,2001,Guillermo Canas,Lleyton Hewitt
3,2001,Yen Hsun Lu,Aisam Ul Haq Qureshi
3,2001,Jerome Golmard,Tommy Haas
3,2001,Julien Varlet,Eric Prodon
3,2001,Tommy Haas,Gustavo Kuerten
3,2001,Fernando Verdasco,Quino Munoz
3,2001,Nicolas Escude,Bohdan Ulihrach
3,2001,Thierry Ascione,Florent Serra
3,2001,Albert Costa,Yevgeny Kafelnikov
3,2001,Julio Silva,Marcos Daniel
3,2001,Albert Costa,Tim Henman
3,2001,Marcos Daniel,Jurgen Melzer
3,2001,Magnus Norman,Lleyton Hewitt
3,2001,Helder Lopes,Javier Garcia Sintes
3,2001,Satoshi Iwabuchi,Benjamin Cassaigne
3,2001,Robin Vik,John Van Lottum
3,2001,Yevgeny Kafelnikov,Thomas Johansson
3,2001,Potito Starace,Giorgio Galimberti
3,2001,Patrick Rafter,Andre Agassi
3,2001,Didac Perez,Francisco Fogues
3,2001,Thomas Enqvist,Nicolas Kiefer
3,2001,Juan Monaco,Pedro Canovas
3,2001,Francisco Clavet,Dominik Hrbaty
3,2001,Roberto Menendez,Gabriel Trujillo Soler
3,2001,Marc Lopez,Ruben Ramirez Hidalgo
3,2001,Juan Antonio Saiz Panadero,Gabriel Trujillo Soler
3,2001,Julian Knowle,Axel Pretzsch
3,2001,Miguel Angel Lopez Jaen,Mario Munoz Bejarano
3,2001,Lars Burgsmuller,Andrew Ilie
3,2001,Daniel Lencina Ribes,Jan Hajek
3,2001,Nicolas Lapentti,Juan Carlos Ferrero
3,2001,James Auckland,Mohamed Sekou Drame
3,2001,Gaston Etlis,Juan Ignacio Chela
3,2001,Andres Pedroso,Dario Perez
3,2001,Nicolas Massu,Francisco Clavet
3,2001,Tomas Cakl,Artem Derepasko
3,2001,Gregory Carraz,Slimane Saoudi
3,2001,Santiago Ventura,Carlos Cuadrado
3,2001,Todd Larkham,Scott Draper
3,2001,Diego Hartfield,Juan Pablo Brzezicki
3,2001,Vadim Kutsenko,Oleg Ogorodov
3,2001,Mariano Delfino,Edgardo Massa
3,2001,Jan Michael Gambill,Andre Agassi
3,2001,Max Mirnyi,Tommy Haas
3,2001,Carlos Moya,Ivan Ljubicic
3,2001,Takao Suzuki,Todd Woodbridge
3,2001,Alex Calatrava,Guillermo Coria
3,2001,Markus Hipfl,Felix Mantilla
3,2001,Sjeng Schalken,Alex Corretja
3,2001,Tommy Haas,Lleyton Hewitt
3,2001,Ricardo Mello,Diego Veronelli
4,2002,Lleyton Hewitt,Carlos Moya
4,2002,Marc Lopez,David Ferrer
4,2002,David Nalbandian,Marat Safin
4,2002,Gouichi Motomura,Hyung Taik Lee
4,2002,Xavier Malisse,Roger Federer
4,2002,James Blake,Andy Roddick
4,2002,Alejandro Falla,Pablo Gonzalez
4,2002,Hector Moretti,Boris Pashanski
4,2002,Marc Fornell Mestres,Rafael Nadal
3,2002,Manuel Jorquera,Stefano Cobolli
3,2002,Juan Ignacio Chela,Ivan Ljubicic
3,2002,Filippo Figliomeni,Andrej Kracman
3,2002,Javier Garcia Sintes,Oscar Hernandez
3,2002,Nestor Briceno,Michael Quintero
3,2002,Jose Acasuso,Fernando Gonzalez
3,2002,Shannon Nettle,Todd Reid
3,2002,Michael Quintero,Pedro Braga
3,2002,Agustin Tarantino,Phillip Harboe
3,2002,Jan Hernych,Julien Varlet
3,2002,Aleksandar Vlaski,Cristian Villagran
3,2002,Sergio Roitman,Edgardo Massa
3,2002,Igor Fejzula,Lucas Engel
3,2002,Juan Giner,Marko Tkalec
3,2002,Chris Lewis,Johan Du Randt
3,2002,Juan Ignacio Chela,Marat Safin
3,2002,Antonio Alcaraz,Juan Giner
3,2002,Marwan Zewar,Mohamed Mamoun
3,2002,Ronald Rugimbana,Mohamed Sekou Drame
3,2002,Filippo Volandri,Juan Antonio Marin
3,2002,Dario Perez,Cristian Villagran
3,2002,Will Farah Lebar,Ryan Russell
3,2002,Brandon Kramer,Kc Corkery
3,2002,Juan Pablo Guzman,Ricardo Mello
3,2002,Antonio Baldellou Esteva,Juan Giner
3,2002,Thomas Oger,Dudi Sela
3,2002,Matteo Gotti,Vincenzo Santopadre
3,2002,Abdul Mumin Babalola,Johan Du Randt
3,2002,Robert Smeets,Ryan Henry
3,2002,Jing Yi Li,Ran Xu
3,2002,Ronaldo Carvalho,Bruno Echagaray
3,2002,Andres Pedroso,Ignacio Gonzalez King
3,2002,Tomas Cakl,Martin Stepanek
3,2002,Juan Monaco,Miguel Angel Lopez Jaen
3,2002,Florian Mayer,Florian Allgauer
3,2002,Florent Serra,Oscar Hernandez
3,2002,Tomas Tenconi,Matteo Colla
3,2002,Dustin Brown,Jean Julien Rojer
3,2002,Carlos Avellan,Charles Edouard Maria
3,2002,Stefano Galvani,Juan Antonio Marin
3,2002,Agustin Calleri,Carlos Moya
3,2002,Sjeng Schalken,Lleyton Hewitt
3,2002,Bjorn Phau,Eric Taino
3,2002,Jeff Salzenstein,Ivan Miranda
3,2002,Hyung Taik Lee,Andy Roddick
3,2002,Franco Squillari,Fernando Vicente
3,2002,Franco Squillari,Jose Acasuso
3,2002,Roberto Menendez,Juan Giner
3,2002,Tim Henman,Lleyton Hewitt
3,2002,Thomas Johansson,Arnaud Clement
3,2002,Bohdan Ulihrach,Andy Roddick
3,2002,Nicolas Escude,Tim Henman
3,2002,Albert Costa,Wayne Ferreira
3,2002,Alex Corretja,Juan Ignacio Chela
3,2002,Younes El Aynaoui,Stefan Koubek
3,2002,Francisco Clavet,David Nalbandian
3,2002,Carlos Moya,Juan Carlos Ferrero
3,2002,Andrej Kracman,Matteo Colla
3,2002,Max Mirnyi,Nicolas Kiefer
3,2002,Jan Michael Gambill,Lleyton Hewitt
3,2002,Yu Zhang,Ben Qiang Zhu
3,2002,Paradorn Srichaphan,Lleyton Hewitt
3,2002,Andre Sa,Guillermo Canas
3,2002,Luke Smith,Simon Larose
3,2002,Gunther Darkey,Claude Ngoran
3,2002,Davide Scala,Paolo Lorenzi
3,2002,Luis Horna,Jose Acasuso
3,2002,Jose De Armas,Brian Vahaly
3,2002,Arnaud Clement,Fernando Gonzalez
3,2002,Arnaud Clement,Sjeng Schalken
3,2002,Antony Dupuis,Adrian Voinea
3,2002,Fernando Vicente,Carlos Moya
3,2002,Alberto Martin,Marat Safin
3,2002,Jan Michael Gambill,Andre Agassi
3,2002,Gianluca Bazzica,Ben Qiang Zhu
4,2003,Jan Vacek,Dick Norman
4,2003,Luis Horna,Nicolas Massu
4,2003,Feliciano Lopez,Guillermo Coria
4,2003,Yi Ning Wang,Peng Sun
4,2003,Sjeng Schalken,Roger Federer
4,2003,Jhonnatan Medina Alvarez,Juan Pablo Brzezicki
4,2003,Diego Alvarez,Stefano Cobolli
4,2003,Stefano Pescosolido,Wesley Moodie
4,2003,Tomas Berdych,Igor Andreev
4,2003,Martin Vilarrubi,Javier Genaro Martinez
4,2003,Jiri Novak,Mikhail Youzhny
3,2003,Antonio Baldellou Esteva,Mariano Albert Ferrando
3,2003,Takeshi Itoh,Norikazu Sugiyama
3,2003,Guillermo Platel,Rui Machado
3,2003,Melvyn Op Der Heijde,Melle Van Gemerden
3,2003,Roberto Menendez,Carlos Cuadrado
3,2003,Sebastian Decoud,Marko Neunteibl
3,2003,Miguel Angel Lopez Jaen,Javier Genaro Martinez
3,2003,David Marrero,Carlos Cuadrado
3,2003,Adam Thompson,Wesley Whitehouse
3,2003,Rainer Eitzinger,Farrukh Dustov
3,2003,Go Soeda,Takahiro Terachi
3,2003,Jing Yi Li,Dong Hyun Kim
3,2003,Ryan Russell,Dejan Cvetkovic
3,2003,Peng Sun,Ti Chen
3,2003,Ilia Kushev,Vladimir Pavicevic
3,2003,Israel Matos Gil,Roberto Menendez
3,2003,Miguel Angel Lopez Jaen,Francisco Fogues
3,2003,Santiago Ventura,Miguel Angel Lopez Jaen
3,2003,Aleksandar Vlaski,Jimy Szymanski
3,2003,Brandon Fallon,Peng Sun
3,2003,Jonathan Gonzalia,Marko Neunteibl
3,2003,Franklin Durighetto,Alessandro Camarco
3,2003,Shannon Nettle,Bernard Parun
3,2003,Alvaro Dominguez,Bruno Echagaray
3,2003,Marco Di Vuolo,Francesco Piccari
3,2003,Mark Way,Christopher Koderisch
3,2003,Alexander Markin,Sergei Yaroshenko
3,2003,Felipe Lemos,Franco Ferreiro
3,2003,Agustin Tarantino,Juan Pablo Brzezicki
3,2003,Rafael Moreno Negrin,Marcel Granollers
3,2003,Oscar Zarzosa,Ronaldo Carvalho
3,2003,Javier Genaro Martinez,Daniel Munoz de la Nava
3,2003,Vinod Sridhar,Prakash Amritraj
3,2003,Markus Kanellos,Amir Hadad
3,2003,Giancarlo Petrazzuolo,Francesco Aldi
3,2003,Federico Torresi,Victor Ionita
3,2003,Bo Ram Cha,Yu Jr Wang
3,2003,Guillermo Carter,Pablo Gonzalez
3,2003,Alejandro Fabbri,Brian Dabul
3,2003,Dusan Karol,Jaroslav Pospisil
3,2003,Henrique Pinto Silva,Miguel Gallardo Valles
3,2003,Giuseppe Menga,Giancarlo Petrazzuolo
3,2003,Konstantin Don Gruber,Marko Neunteibl
3,2003,Marc Lopez,Ruben Ramirez Hidalgo
3,2003,Roko Karanusic,Joachim Johansson
3,2003,Guillermo Garcia Lopez,Teymuraz Gabashvili
3,2003,Raemon Sluiter,Roger Federer
3,2003,Wayne Arthurs,Rainer Schuettler
3,2003,Rainer Schuettler,David Nalbandian
3,2003,Rainer Schuettler,Radek Stepanek
3,2003,Rainer Schuettler,Sjeng Schalken
3,2003,Jiri Vanek,Tomas Behrend
3,2003,Mariano Zabaleta,Agustin Calleri
3,2003,Max Mirnyi,Roger Federer
3,2003,Jan Weinzierl,Marcello Craca
3,2003,Felix Mantilla,Juan Carlos Ferrero
3,2003,Davide Sanguinetti,Bohdan Ulihrach
3,2003,Nicolas Lapentti,Ivan Ljubicic
3,2003,Lars Burgsmuller,Sjeng Schalken
3,2003,German Puentes,Santiago Ventura
3,2003,Herbert Wiltschnig,Johannes Ager
3,2003,Yevgeny Kafelnikov,Jarkko Nieminen
3,2003,Greg Rusedski,Andy Roddick
3,2003,Younes El Aynaoui,Mariano Zabaleta
3,2003,Kevin Kim,Jeff Salzenstein
3,2003,Ion Moldovan,David Miketa
3,2003,Ivan Ljubicic,Andy Roddick
3,2003,Sebastien Grosjean,Andy Roddick
3,2003,Leonardo Tavares,Lucas Engel
3,2003,Slimane Saoudi,Jerome Haehnel
3,2003,Javier Garcia Sintes,Francisco Fogues
3,2003,Gilles Elseneer,Joachim Johansson
3,2003,Gilles Muller,Richard Gasquet
3,2003,Andy Roddick,Rainer Schuettler
3,2003,George Bastl,Jeff Salzenstein
3,2003,Mikhail Youzhny,Rainer Schuettler
3,2003,Mikhail Youzhny,Mariano Zabaleta
3,2003,Mikhail Youzhny,Guillermo Coria
3,2003,Philip Gubenco,Juan Pablo Brzezicki
3,2003,David Sanchez,Gaston Gaudio
3,2003,Jarkko Nieminen,Roger Federer
3,2003,Wesley Whitehouse,Genius Chidzikwe
3,2003,Roger Federer,David Nalbandian
3,2003,Xavier Malisse,Andy Roddick
3,2003,Gaston Gaudio,Marcelo Rios
3,2003,Tommy Robredo,Andy Roddick
3,2003,Agustin Calleri,Juan Ignacio Chela
3,2003,Gaston Gaudio,Juan Carlos Ferrero
6,2004,Lleyton Hewitt,Roger Federer
5,2004,Andrei Pavel,Roger Federer
4,2004,Adrian Gavrila,Gabriel Moraru
4,2004,Arnaud Clement,Ivan Ljubicic
4,2004,Oscar Hernandez,Alex Calatrava
4,2004,Lionel Noviski,Cristian Villagran
4,2004,David Sanchez,Carlos Moya
4,2004,Artemon Apostu Efremov,Victor Ionita
4,2004,Lazar Magdincev,Ilia Kushev
4,2004,Leonardo Kirche,Julio Silva
4,2004,Vijay Kannan,Aqeel Khan
4,2004,Vjekoslav Skenderovic,Victor Ionita
4,2004,Carlos Berlocq,Cristian Villagran
4,2004,Javier Genaro Martinez,Daniel Gimeno Traver
3,2004,Juan De Armas,Jean Julien Rojer
3,2004,Arnau Brugues Davi,Marcel Granollers
3,2004,Kamil Filali,Tommaso Sanna
3,2004,Marcelo Melo,Thiago Alves
3,2004,Amit Inbar,Lazar Magdincev
3,2004,Nicolas Kiefer,Andy Roddick
3,2004,Filippo Figliomeni,Melvyn Op Der Heijde
3,2004,Ivan Sergeyev,Sergei Pozdnev
3,2004,David To,Marc Kimmich
3,2004,Matteo Gotti,Giancarlo Petrazzuolo
3,2004,David Loewenthal,Jean Julien Rojer
3,2004,Mirko Pehar,Aqeel Khan
3,2004,Juan Francisco Spina,Marcelo Melo
3,2004,Juan Felipe Yanez,Cristian Villagran
3,2004,Jamil Al Agba,Lesley Joseph
3,2004,Rogerio Dutra Silva,Thiago Alves
3,2004,Giorgio Galimberti,Tomas Tenconi
3,2004,Damian Patriarca,Martin Alund
3,2004,Thomas Enqvist,Robin Soderling
3,2004,Bartolome Salva Vidal,Javier Genaro Martinez
3,2004,Wayne Ferreira,Paradorn Srichaphan
3,2004,Francisco Fogues,Guillermo Garcia Lopez
3,2004,Kenneth Carlsen,Tommy Haas
3,2004,Josh Goodall,Mark Hilton
3,2004,Thomas Johansson,Roger Federer
3,2004,Brian Wilson,Justin Gimelstob
3,2004,Galo Blanco,Filippo Volandri
3,2004,Robert Smeets,Marc Kimmich
3,2004,Jorge Aguilar,Martin Alund
3,2004,Mikhail Ledovskikh,Philipp Mukhometov
3,2004,Leonardo Azzaro,Jean Christophe Faurel
3,2004,Maciej Dilaj,Michal Przysiezny
3,2004,Diego Hartfield,Brian Dabul
3,2004,James Auckland,Andrew Banks
3,2004,Frank Condor,Marco Mirnegg
3,2004,Evgueni Smirnov,Philipp Mukhometov
3,2004,Sadik Kadir,Marc Kimmich
3,2004,Marco Pedrini,Simone Vagnozzi
3,2004,Marcos Conde Jackson,Rui Machado
3,2004,Alexandre Bonatto,Thiago Alves
3,2004,Alexandre Bonatto,Francisco Costa
3,2004,Andrei Mlendea,Adrian Cruciat
3,2004,Teodor Bolanu,Adrian Cruciat
3,2004,Teodor Bolanu,Vjekoslav Skenderovic
3,2004,Leandro Migani,Diego Junqueira
3,2004,Marco Di Vuolo,Giancarlo Petrazzuolo
3,2004,Hector Ruiz Cadenas,Javier Genaro Martinez
3,2004,Henrique Pinto Silva,Andre Ghem
3,2004,Alejandro Fabbri,Cristian Villagran
3,2004,Igor Zelenay,Lukas Dlouhy
3,2004,Andrew Banks,Michael Ryderstedt
3,2004,Catalin Ionut Gard,Victor Ionita
3,2004,Guillermo Carry,Brian Dabul
3,2004,Giancarlo Petrazzuolo,Andrea Stoppini
3,2004,Antonio Pastorino,Carlos Berlocq
3,2004,Marko Neunteibl,Marco Mirnegg
3,2004,Alexander Hartman,Justin Bower
3,2004,Alejandro Vargas Aboy,German Puentes
3,2004,Alberto Soriano,Adrian Ungur
3,2004,Atsuo Ogawa,Michihisa Onoda
3,2004,Nikola Ciric,Vladimir Pavicevic
3,2004,Philipp Marx,Jakub Herm Zahlava
3,2004,Alessandro Camarco,Felipe Lemos
3,2004,Ilija Bozoljac,Vladimir Pavicevic
3,2004,Gilles Simon,Jeroen Masson
3,2004,Martin Verkerk,Lleyton Hewitt
3,2004,Tommy Robredo,Carlos Moya
3,2004,Yu Jr Wang,Peng Sun
3,2004,Jurgen Melzer,Lleyton Hewitt
3,2004,Ivo Bratanov,Johannes Ager
3,2004,Jurgen Melzer,Vincent Spadea
3,2004,Andy Roddick,Roger Federer
3,2004,Jakub Herm Zahlava,Philipp Marx
3,2004,Albert Montanes,Santiago Ventura
3,2004,Filippo Volandri,Guillermo Canas
3,2004,Juan Giner,Daniel Gimeno Traver
3,2004,James Blake,Vincent Spadea
3,2004,Marko Tkalec,Kornel Bardoczky
3,2004,Xavier Malisse,Tommy Haas
3,2004,Nicolas Kiefer,Guillermo Coria
3,2004,Carlos Moya,Lleyton Hewitt
3,2004,Cecil Mamiit,Frank Dancevic
3,2004,Alberto Martin,Carlos Moya
3,2004,Tommy Haas,Guillermo Canas
3,2004,Guillermo Canas,Fernando Verdasco
3,2004,Nir Welgreen,Lazar Magdincev
3,2004,Kevin Kim,Glenn Weiner
3,2004,Marcus Sarstrand,Johan Settergren
3,2004,Marat Safin,Roger Federer
3,2004,Marat Safin,Andy Roddick
3,2004,Robby Ginepri,Cyril Saulnier
3,2004,Israel Matos Gil,Maciej Dilaj
3,2004,Robby Ginepri,Tommy Haas
3,2004,Thiago Alves,Julio Silva
3,2004,Robert Kendrick,Kevin Kim
3,2004,Tomas Tenconi,Francesco Aldi
3,2004,Igor Andreev,Jurgen Melzer
3,2004,Massimo Dellacqua,Roko Karanusic
3,2004,Carlos Avellan,Sebastian Decoud
3,2004,Julio Peralta,Cristian Villagran
3,2004,Richard Bloomfield,David Sherwood
3,2004,Gabriel Moraru,Victor Ionita
3,2004,Konstantin Don Gruber,Sasa Tuksar
3,2004,Ivo Minar,Jeroen Masson
3,2004,Mariano Delfino,Juan Pablo Brzezicki
